,0,0
13935,punk as cop jus bulldog that bitch http co sceoqiqbm,0
13936,punk bitch walk tall like you got someth to prove,0
13937,punk bitch,0
13938,pussi only pussi an everi woman got one so gotta have more than that ladi,0
13939,pussi as hoe nigga ca not fuck wit all,0
13940,pussi as nigguh name jesus and his daddi,0
13941,pussi gotta be trash rt adolfhibsta her love life is so sad lol rt cqminaj im so glad khloe dump french ghetto as,0
13942,pussi like girl zaaaammnn is my pussi gay 128035;,0
13943,pussi nicca we ai not friend you ai not gotta me icewear vezzo voic,0
13944,pussi on my mouth pussi on my pinki ring,0
13945,pussi only pussi,0
13946,pussi do not get pussi,0
13947,pussi only pussi an get it when need it,0
13948,put 299;tch pussi on first 48,0
13949,put ring on it or it ai not yo bitch,0
13950,put her in her place caus pussi do not get pussi,0
13951,put that on everyth love ai not no ugli bitch finna talk to me crazi in my car would put her as out and make her walk,0
13952,put the redskin in your start lineup instead of the dolphin it will be fun they said,0
13953,put the weight back on the rack bitch smdh lol dick chaney http co pthwskjhdi,0
13954,put ya hand up if you grade bitch,0
13955,put yo bitch in the figur and bedrock her,0
13956,put your hand down bitch ai not gon shoot you,0
13957,put your tit back in your shit bitch,0
13958,putin make barackobama look like bitch on foreign polici,0
13959,quan and dino rt them faggot as nigga aight man,0
13960,quan stop rt that faggot on my tl,0
13961,quisiera amart no puedo no mi mama me dijo dont love them hoe,0
13962,quit blow up my feed bitch,0
13963,quit hoggin the blunt bitch,0
13964,quit hurt these woman cuz am tire of all the bitter nigga gotta go through cuz you hoe as nigga,0
13965,quit talk shit you fuck faggot you are serious just mad bc no one want you who the fuck do you even think you are,0
13966,quit tea bitch,0
13967,amp;b is so trash now compar to earli 2000,0
13968,surg for charli baker of point in demo state mass against coakley dog http co uovtvg5nnm via bostonglob,0
13969,real nigga speak 8220; deon1093 paper chaysin you sound like bitch 8221;,0
13970,republican take massachusett governorship coakley conc gov race to charli baker 8230; http co unfdqcqhyk,0
13971,rft tweet of the day 128588; 128588; 8220; hereforeb if nigga chang on you fuck em he wa bitch nigga from day 8221;,0
13972,rick told yall to go back and kill em all yall nicca did not listen now they are chew on bob leg and shit extra tasti crispi,0
13973,right sotyannaxo the same bitch say posit vibe are the same bitch make fun of someon weight,0
13974,rino trash like speakerboehn karlrov frankluntz see conserv a the democrat parti see black a their slave properti tcot,1
13975,rt 6oyslovekeena will never ever ever give nigga my all unless know for fact he doing the same yeen finna play me bitch 128514; 9996;,0
13976,rt destineydunbar this shit for the bird 128530; 8221;,0
13977,rt huffingtonpost jane seymour rock bikini at 62 http co 1puccv8t97 crazi aunt jane is at it again thefaithann,0
13978,rt timatherac wow do we have anoth faggot 8220; shinobicelsius timatherac wow do we have anoth cam hater lol 8221; gt; gt; dat dude is nice,1
13979,rt thatgapeach amp; alla my nigga hot boy so do not bring no ice in this bitch 128130; 8221;,1
13980,rt 8220; killal simp black bitch think it ok to clap they hand when they get into an argument bitch stfu before steal yo purs 8221;,0
13981,rt 05professor idontbekaren kelseysocrazi this is what all of my bitch say hahaha http co dhk7eu97dc,0
13982,rt 05professor columbus found america and we kill some injun sincethecubswonaworldseri,0
13983,rt 07cannon fuck you mean macklemor trash nigger http co nxpjprhsbu,0
13984,rt oitscrunch def whini bitch rt manddddddd 8220; lawsofsex girl who cri is girl who care 8221; or whini bitch,0
13985,rt 0hallis0n this is cole you fuck queer,0
13986,rt 100band rell all yaw hoe want thing money amp; dick,0
13987,rt 10milekid hahahaha basic bitch so funni,0
13988,rt 10thamend jihadi kill brendantevlin in at least other part of terrorist ring 10 yr ago http co qztxjv9x8j http 8230;,0
13989,rt 11 melobabi 100granhman it ai not nothin to cut that bitch off ayeee,0
13990,rt 120sport twitter tip it cap to say farewellcaptain to jeter in his yanke stadium final video http co qdldmwbwxj http 8230;,0
13991,rt 1armaun hoe get boyfriend and swear they not hoe anymor bitch having boyfriend doe not era what happen before him you,0
13992,rt 1bigmick today told woman that she wa the quintessenti embodi of sexual feminin how am not drown in pussi,0
13993,rt 1captaindrew supp wigga,0
13994,rt 1johnnycinco you ca not go wrong with loyal bitch,0
13995,rt 1000ellibell needi clingi men is why have bitch issu,0
13996,rt 1000hariz kim lil sister some hoe,0
13997,rt 1marsb might be ugli but my hoe ai not trippin,0
13998,rt 1rudeassninja yung gettinit carleycarllz bro do not argu with these reject as disney model bitch better go play in some food 8230;,0
13999,rt 1smedia when hoe get too friend with bae 128545; 128548; 128127; 128298; http co figgthzk0l,0
14000,rt 1trikoffici itsnotadam no prob def good earli set energi tool if you want to tune in http co hxfjwy3jab in le than an ho 8230;,0
14001,rt 1wayhustl bitch love nigga that got bitch,0
14002,rt 1wayhustl got bitch geekin sneakin cocaina cross the custom thedoniv,0
14003,rt 1deep williard 1017 sqquad come out her pussi and go in her as come out her as and go in her mouth that way she wo not tell nobod 8230;,0
14004,rt 1goodlookingman bee won met won and the yanke lost it is good day in basebal,0
14005,rt 1stblock rodi this bitch alway in my pocket 128073; 128530;,0
14006,rt 1stblock thoma 1stblocjeremiah you know bitch be mad when they be like am my own wcw 128514; 128514;,0
14007,rt 1stblock thoma 1stblocjeremiah lowworldsfinest nah boa that nigga wayn run his mouth like hoe amp; my girl ai not no hoe so chill wi 8230;,0
14008,rt 1stblockloke the nigga who just jump my brother said that dre wa in they hood bitch 131st belong to u imma go to find you bi 8230;,0
14009,rt 215 bub do not sweat these hoe they come wit the money 128527;,0
14010,rt 215potter grown men wear jersey with other grown men name on them do not forget your fuck pom pom,0
14011,rt 22duces20 happi birthday to my littl as cousin who doe not rememb who am 1nonlydirtymik hope it is good one fag,0
14012,rt 23vnds check out the homi renz360 for that sole sauc that stuff doe miracl renz360 renz360 8230; http co eecezjrx6c,0
14013,rt 275yungsimmi flex it ai not no turn down take yo bitch fli out of town macin stackin readi to get it crackin aint no tu 8230;,0
14014,rt 275yungsimmi hate lie as bitch,0
14015,rt 2afight muslim jihadi keep calm and http co iw6ht090s8 pjnet tcot tgdn ccot rednationris teaparti 2a nra http 8230;,0
14016,rt 2blunts1jorg 8220; ginasanabria am ugli so do not worri about me having hoe 8221;,0
14017,rt 2live que so all just gone look past the fact that this bitch suck dick caus her edg laid swear hate you bitch 128530; http 8230;,0
14018,rt 2necklaceez am in this bitch yaaa do my thanggg 128079;,0
14019,rt 33mleni bae lemm see your phone if you dont have hella hoe me one sec http co mztlpgx4ur,0
14020,rt 3high tae bruh this bitch booti so flat that it muscular 128128; 128128; 128128; http co 8vg3matceu,0
14021,rt 3much4thesehoez rt idntwearcondom if dm do not announc it to the timelin bitch am tryna fuck on the low,0
14022,rt much if messi bitch hell nawl cant rock you,0
14023,rt 3amado carrillo just check my watch that bitch said sometim,0
14024,rt 3amado carrillo rick jame bitch,0
14025,rt 40oz van do not be that frontin as bitch,0
14026,rt 4200savag mama told me look rich act poor neva trip ona bitch dat ai not ur gang,0
14027,rt 4200savag sinc yungin bitch been nat nigga,0
14028,rt 44binko 8220; say lil zack love femal cop 128525; 8221; they sum hoe too fuck da jake 128110; 128165; 128299;,0
14029,rt 44binko breadtruckkbri 128514; 128514; 128514; knwin heard dat hoe chang,0
14030,rt 44binko voiceofdstreetz 128514; 128514; 128514; 128514; 128514; hoe 128557; 128557; 128557; 128557;,0
14031,rt 44binko voiceofdstreetz she spazz out dude do not have his hoe in line 128514; 128514; 128514;,0
14032,rt 4550empir quintinmvp 200 soetan yea know these lil bitch be stalk are twitter for they nigga 128565; 128514; 128514;,0
14033,rt 490xl why get attach to peopl when you can jump in trash can and feel the same way,0
14034,rt 49ant down as bitch rt newsbreak aaron hernandez girlfriend lie to grand juri 29 time http co k6x3dukhtf,0
14035,rt 49ant if she live at home she is littl le like to cheat on you and be ho,0
14036,rt 49ant you aint get no hoe to come back to the room with you if you stay at circus circus bruh,0
14037,rt 49er oregon state wr brandincook is popular 49er pick in recent mock draft draft tracker http co aeuekmhkqx http 8230;,0
14038,rt 510988 ugliest bitch have ever seen 128514; http co jleydcegf0,0
14039,rt 516jake hungov and feel yyyyyeelllloooowwwwww outlawdipp mudjug1 dbh yellow http co hje7v4awdw,0
14040,rt 5200lora im pregnant as bitch matter fact ima slip down the step as bitch,0
14041,rt 5sos it is the best thing ever drive past crowd of peopl at show and see bandanna colour hair 5sos shirt that you have made 8230;,0
14042,rt 602strangeangel your swag off fag sauc,1
14043,rt 666joselopez victorasap your voic mail littl bitch as nigga http co n9dmdtvwts,0
14044,rt 6oldar lovelyweird0 need their workout plan 128525; 128553; http co xmnim9yivn third bitch had fuck miracl,0
14045,rt 6thgrader it doe not matter who make out with in spin the bottl because only invit the hottest bitch to play ladykil,0
14046,rt 6thgrader lol new kid at school think he can take me at tetherbal bout to show him why get all the playground pussi baller 8230;,0
14047,rt 6thgrader mom brought me mcdonald for lunch had all the bitch on me,0
14048,rt 6thgrader today seem like a good day a ever to bang some bitch and go for ice cream,0
14049,rt 718queen rather my girl be clingi than hoe,0
14050,rt 77stephanieg77 portabl septic tank for allllll those peski feel,0
14051,rt 919princ if we are togeth 128143; 128145; and you do not like that bitch 128129; 128587; do not like that bitch either 128078; 128076; http co 2f2rerrgsm,0
14052,rt 3tilinfin if want my ex back believ me would fuck go get they as 128514; but ai not bout to dig through the trash 128520; 128686;,0
14053,rt 9acino my hoe are your hoe but my wife is all mine wisebrethrenword,0
14054,rt a1lov at least say im crazi some nigga gotta find out bitch wild when she shoot at they as 128514;,1
14055,rt a1rwick who care who look better between blue ivi north and whatev other celeb babi read your kid book simpl bitch,0
14056,rt a2dao when dyke surround you http co ywegzs78om,0
